date,annee,mois,region,marche,categorie,produit,unite,prix_fcfa,source
2019-01-01,2019,1,Extrême-Nord,Marché de Yagoua,Légumes,Piment frais,kg,793,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Marché de Yagoua,Légumineuses,Pois jaune,kg,528,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Grand Marché de Maroua,Tubercules,Pomme de terre,kg,323,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Marché de Kousséri,Viandes & Protéines,Porc,kg,2233,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Marché de Yagoua,Viandes & Protéines,Poulet,kg,1939,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Marché de Pouss,Huiles & Matières grasses,Pâte d'arachide,kg,1376,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Marché de Pouss,Céréales,Riz importé long grain,kg,443,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Marché de Pouss,Céréales,Riz local,kg,501,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Marché de Mokolo (EN),Poissons & Fruits de mer,Sardine,kg,685,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Grand Marché de Maroua,Condiments & Épices,Sel,kg,238,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Marché de Pouss,Poissons & Fruits de mer,Silure (poisson-chat),kg,1337,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Grand Marché de Maroua,Légumineuses,Soja,kg,488,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Marché de Yagoua,Céréales,Sorgho blanc,kg,225,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Marché de Kousséri,Céréales,Sorgho rouge,kg,224,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Marché de Mokolo (EN),Condiments & Épices,Sucre raffiné,kg,664,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Marché de Mokolo (EN),Farines & Dérivés,Tapioca,kg,312,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Marché de Kousséri,Boissons & Cacao,Thé,kg,1897,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Marché de Mokolo (EN),Poissons & Fruits de mer,Tilapia frais,kg,1532,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Grand Marché de Maroua,Poissons & Fruits de mer,Tilapia fumé,kg,2042,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Marché de Pouss,Légumes,Tomate,kg,525,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Marché de Pouss,Viandes & Protéines,Wagashi (fromage),kg,1120,WFP/AgriPulse
2019-01-01,2019,1,Extrême-Nord,Marché de Kousséri,Viandes & Protéines,Œufs,douzaine,1437,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Central de Douala,Condiments & Épices,Ail,kg,2283,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Central de Douala,Fruits,Ananas,pièce,493,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Artisanal de Douala,Légumineuses,Arachide,kg,1109,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché PK10,Fruits,Avocat,kg,712,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché d'Eko,Bananes & Plantains,Banane dessert,kg,397,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché d'Eko,Bananes & Plantains,Banane plantain,régime,2229,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Artisanal de Douala,Céréales,Blé,kg,635,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché PK10,Viandes & Protéines,Bœuf,kg,2433,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché New-Deïdo,Boissons & Cacao,Cacao,kg,2004,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Artisanal de Douala,Boissons & Cacao,Café robusta,kg,3252,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché PK10,Légumes,Carotte,kg,634,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché d'Eko,Légumes,Choux,pièce,500,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Central de Douala,Viandes & Protéines,Chèvre,kg,4240,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché PK10,Poissons & Fruits de mer,Crevettes sèches,kg,5674,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché PK10,Viandes & Protéines,Escargot,kg,1508,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché d'Eko,Farines & Dérivés,Farine de blé,kg,611,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché PK10,Farines & Dérivés,Farine de maïs,kg,497,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché PK10,Légumes,Feuilles d'okok,botte,296,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché PK10,Légumes,Feuilles de manioc,botte,189,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché d'Eko,Farines & Dérivés,Gari (farine de manioc),kg,414,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché d'Eko,Condiments & Épices,Gingembre,kg,1288,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché PK10,Légumes,Gombo (okra),kg,299,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché New-Deïdo,Légumineuses,Haricot sec,kg,1008,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché PK10,Huiles & Matières grasses,Huile de palme,litre,1003,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché New-Deïdo,Huiles & Matières grasses,Huile végétale raffinée,litre,1184,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché PK10,Tubercules,Igname,kg,376,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Central de Douala,Tubercules,Macabo (taro),kg,288,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché New-Deïdo,Fruits,Mangue,kg,317,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché d'Eko,Tubercules,Manioc cossette,kg,190,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché PK10,Tubercules,Manioc frais,kg,175,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché d'Eko,Poissons & Fruits de mer,Maquereau frais,kg,1572,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Artisanal de Douala,Céréales,Maïs blanc,kg,253,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché d'Eko,Céréales,Maïs jaune,kg,228,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché PK10,Céréales,Millet,kg,305,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché d'Eko,Viandes & Protéines,Mouton,kg,4637,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Artisanal de Douala,Légumineuses,Niébé (haricot),kg,898,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché PK10,Légumes,Oignon,kg,880,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Artisanal de Douala,Condiments & Épices,Oignon séché,kg,810,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché New-Deïdo,Fruits,Orange,kg,554,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Central de Douala,Fruits,Papaye,kg,232,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché New-Deïdo,Fruits,Pastèque,kg,250,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Artisanal de Douala,Tubercules,Patate douce,kg,191,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché New-Deïdo,Légumes,Piment frais,kg,904,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché PK10,Légumineuses,Pois jaune,kg,688,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché PK10,Tubercules,Pomme de terre,kg,443,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché d'Eko,Viandes & Protéines,Porc,kg,2687,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Artisanal de Douala,Viandes & Protéines,Poulet,kg,2921,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Artisanal de Douala,Huiles & Matières grasses,Pâte d'arachide,kg,1800,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Artisanal de Douala,Céréales,Riz importé long grain,kg,657,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché PK10,Céréales,Riz local,kg,636,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Central de Douala,Poissons & Fruits de mer,Sardine,kg,1030,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché New-Deïdo,Condiments & Épices,Sel,kg,332,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché New-Deïdo,Poissons & Fruits de mer,Silure (poisson-chat),kg,2061,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché d'Eko,Légumineuses,Soja,kg,692,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché New-Deïdo,Céréales,Sorgho blanc,kg,297,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Artisanal de Douala,Céréales,Sorgho rouge,kg,332,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Central de Douala,Condiments & Épices,Sucre raffiné,kg,943,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Artisanal de Douala,Farines & Dérivés,Tapioca,kg,402,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Artisanal de Douala,Boissons & Cacao,Thé,kg,2664,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché New-Deïdo,Poissons & Fruits de mer,Tilapia frais,kg,1875,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché d'Eko,Poissons & Fruits de mer,Tilapia fumé,kg,2772,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché Artisanal de Douala,Légumes,Tomate,kg,707,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché d'Eko,Viandes & Protéines,Wagashi (fromage),kg,1597,WFP/AgriPulse
2019-01-01,2019,1,Littoral,Marché d'Eko,Viandes & Protéines,Œufs,douzaine,1641,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Condiments & Épices,Ail,kg,2138,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Fruits,Ananas,pièce,483,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Guider,Légumineuses,Arachide,kg,943,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché coopératif du Nord,Fruits,Avocat,kg,612,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Bananes & Plantains,Banane dessert,kg,343,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Bananes & Plantains,Banane plantain,régime,1677,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché coopératif du Nord,Céréales,Blé,kg,514,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de noix de kola de Garoua,Viandes & Protéines,Bœuf,kg,2212,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Boissons & Cacao,Cacao,kg,1696,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Boissons & Cacao,Café robusta,kg,2637,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Garoua,Légumes,Carotte,kg,496,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Garoua,Légumes,Choux,pièce,457,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de noix de kola de Garoua,Viandes & Protéines,Chèvre,kg,2947,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de noix de kola de Garoua,Poissons & Fruits de mer,Crevettes sèches,kg,4538,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Viandes & Protéines,Escargot,kg,1131,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Garoua,Farines & Dérivés,Farine de blé,kg,502,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Guider,Farines & Dérivés,Farine de maïs,kg,383,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de noix de kola de Garoua,Légumes,Feuilles d'okok,botte,225,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de noix de kola de Garoua,Légumes,Feuilles de manioc,botte,157,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Farines & Dérivés,Gari (farine de manioc),kg,352,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de noix de kola de Garoua,Condiments & Épices,Gingembre,kg,1025,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché coopératif du Nord,Légumes,Gombo (okra),kg,205,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Légumineuses,Haricot sec,kg,761,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Huiles & Matières grasses,Huile de palme,litre,779,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de noix de kola de Garoua,Huiles & Matières grasses,Huile végétale raffinée,litre,942,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de noix de kola de Garoua,Tubercules,Igname,kg,269,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Garoua,Tubercules,Macabo (taro),kg,228,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Garoua,Fruits,Mangue,kg,259,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Garoua,Tubercules,Manioc cossette,kg,146,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Tubercules,Manioc frais,kg,142,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de noix de kola de Garoua,Poissons & Fruits de mer,Maquereau frais,kg,1246,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de noix de kola de Garoua,Céréales,Maïs blanc,kg,183,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Guider,Céréales,Maïs jaune,kg,182,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché coopératif du Nord,Céréales,Millet,kg,242,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Garoua,Viandes & Protéines,Mouton,kg,3718,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Légumineuses,Niébé (haricot),kg,685,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché coopératif du Nord,Légumes,Oignon,kg,743,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Garoua,Condiments & Épices,Oignon séché,kg,668,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Fruits,Orange,kg,437,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de noix de kola de Garoua,Fruits,Papaye,kg,180,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Garoua,Fruits,Pastèque,kg,182,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Guider,Tubercules,Patate douce,kg,155,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché coopératif du Nord,Légumes,Piment frais,kg,876,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de noix de kola de Garoua,Légumineuses,Pois jaune,kg,528,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Tubercules,Pomme de terre,kg,353,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de noix de kola de Garoua,Viandes & Protéines,Porc,kg,2222,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de noix de kola de Garoua,Viandes & Protéines,Poulet,kg,2199,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Guider,Huiles & Matières grasses,Pâte d'arachide,kg,1544,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Garoua,Céréales,Riz importé long grain,kg,490,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Guider,Céréales,Riz local,kg,533,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Garoua,Poissons & Fruits de mer,Sardine,kg,851,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Guider,Condiments & Épices,Sel,kg,254,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Poissons & Fruits de mer,Silure (poisson-chat),kg,1653,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché coopératif du Nord,Légumineuses,Soja,kg,533,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Céréales,Sorgho blanc,kg,222,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Guider,Céréales,Sorgho rouge,kg,242,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de noix de kola de Garoua,Condiments & Épices,Sucre raffiné,kg,738,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de noix de kola de Garoua,Farines & Dérivés,Tapioca,kg,317,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Boissons & Cacao,Thé,kg,2034,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché coopératif du Nord,Poissons & Fruits de mer,Tilapia frais,kg,1481,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché coopératif du Nord,Poissons & Fruits de mer,Tilapia fumé,kg,2303,WFP/AgriPulse
2019-01-01,2019,1,Nord,Grand-Marché de Garoua,Légumes,Tomate,kg,623,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Garoua,Viandes & Protéines,Wagashi (fromage),kg,1134,WFP/AgriPulse
2019-01-01,2019,1,Nord,Marché de Garoua,Viandes & Protéines,Œufs,douzaine,1575,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Nkwen,Condiments & Épices,Ail,kg,2149,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Cattle Market de Bamenda,Fruits,Ananas,pièce,491,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Légumineuses,Arachide,kg,923,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Bamenda Mile Four,Fruits,Avocat,kg,657,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Alimentaire de Bamenda,Bananes & Plantains,Banane dessert,kg,373,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Bamenda Mile Four,Bananes & Plantains,Banane plantain,régime,1840,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Cattle Market de Bamenda,Céréales,Blé,kg,481,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Viandes & Protéines,Bœuf,kg,2549,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Cattle Market de Bamenda,Boissons & Cacao,Cacao,kg,1667,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Nkwen,Boissons & Cacao,Café robusta,kg,2710,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Bamenda Mile Four,Légumes,Carotte,kg,595,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Légumes,Choux,pièce,448,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Viandes & Protéines,Chèvre,kg,2949,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Bamenda Mile Four,Poissons & Fruits de mer,Crevettes sèches,kg,4565,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Alimentaire de Bamenda,Viandes & Protéines,Escargot,kg,1353,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Alimentaire de Bamenda,Farines & Dérivés,Farine de blé,kg,560,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Farines & Dérivés,Farine de maïs,kg,373,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Nkwen,Légumes,Feuilles d'okok,botte,232,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Légumes,Feuilles de manioc,botte,157,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Nkwen,Farines & Dérivés,Gari (farine de manioc),kg,344,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Condiments & Épices,Gingembre,kg,1166,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Nkwen,Légumes,Gombo (okra),kg,257,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Nkwen,Légumineuses,Haricot sec,kg,827,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Nkwen,Huiles & Matières grasses,Huile de palme,litre,825,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Huiles & Matières grasses,Huile végétale raffinée,litre,1009,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Nkwen,Tubercules,Igname,kg,296,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Bamenda Mile Four,Tubercules,Macabo (taro),kg,233,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Fruits,Mangue,kg,285,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Bamenda Mile Four,Tubercules,Manioc cossette,kg,151,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Tubercules,Manioc frais,kg,169,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Bamenda Mile Four,Poissons & Fruits de mer,Maquereau frais,kg,1426,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Céréales,Maïs blanc,kg,203,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Nkwen,Céréales,Maïs jaune,kg,193,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Céréales,Millet,kg,289,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Cattle Market de Bamenda,Viandes & Protéines,Mouton,kg,3766,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Légumineuses,Niébé (haricot),kg,708,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Légumes,Oignon,kg,780,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Bamenda Mile Four,Condiments & Épices,Oignon séché,kg,717,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Alimentaire de Bamenda,Fruits,Orange,kg,458,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Bamenda Mile Four,Fruits,Papaye,kg,176,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Nkwen,Fruits,Pastèque,kg,202,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Tubercules,Patate douce,kg,179,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Nkwen,Légumes,Piment frais,kg,815,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Alimentaire de Bamenda,Légumineuses,Pois jaune,kg,619,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Tubercules,Pomme de terre,kg,371,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Viandes & Protéines,Porc,kg,2390,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Bamenda Mile Four,Viandes & Protéines,Poulet,kg,2179,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Huiles & Matières grasses,Pâte d'arachide,kg,1635,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Alimentaire de Bamenda,Céréales,Riz importé long grain,kg,502,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Céréales,Riz local,kg,557,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Bamenda Mile Four,Poissons & Fruits de mer,Sardine,kg,830,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Bamenda Mile Four,Condiments & Épices,Sel,kg,276,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Nkwen,Poissons & Fruits de mer,Silure (poisson-chat),kg,1635,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Nkwen,Légumineuses,Soja,kg,516,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Alimentaire de Bamenda,Céréales,Sorgho blanc,kg,264,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Central de Bamenda,Céréales,Sorgho rouge,kg,267,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Cattle Market de Bamenda,Condiments & Épices,Sucre raffiné,kg,759,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Nkwen,Farines & Dérivés,Tapioca,kg,322,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Alimentaire de Bamenda,Boissons & Cacao,Thé,kg,2281,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Alimentaire de Bamenda,Poissons & Fruits de mer,Tilapia frais,kg,1451,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché Alimentaire de Bamenda,Poissons & Fruits de mer,Tilapia fumé,kg,2250,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Cattle Market de Bamenda,Légumes,Tomate,kg,637,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Marché de Nkwen,Viandes & Protéines,Wagashi (fromage),kg,1335,WFP/AgriPulse
2019-01-01,2019,1,Nord-Ouest,Cattle Market de Bamenda,Viandes & Protéines,Œufs,douzaine,1591,WFP/AgriPulse
2019-01-01,2019,1,Ouest,Marché de Mbouda,Condiments & Épices,Ail,kg,2323,WFP/AgriPulse
2019-01-01,2019,1,Ouest,Marché de Dschang,Fruits,Ananas,pièce,449,WFP/AgriPulse
2019-01-01,2019,1,Ouest,Marché de Foumban,Légumineuses,Arachide,kg,1008,WFP/AgriPulse
2019-01-01,2019,1,Ouest,Marché de Dschang,Fruits,Avocat,kg,597,WFP/AgriPulse
2019-01-01,2019,1,Ouest,Marché de Dschang,Bananes & Plantains,Banane dessert,kg,344,WFP/AgriPulse
2019-01-01,2019,1,Ouest,Marché de Mbouda,Bananes & Plantains,Banane plantain,régime,1945,WFP/AgriPulse
2019-01-01,2019,1,Ouest,Marché de Foumban,Céréales,Blé,kg,545,WFP/AgriPulse
2019-01-01,2019,1,Ouest,Marché de Dschang,Viandes & Protéines,Bœuf,kg,2226,WFP/AgriPulse
2019-01-01,2019,1,Ouest,Marché de Foumban,Boissons & Cacao,Cacao,kg,1627,WFP/AgriPulse
2019-01-01,2019,1,Ouest,Marché A de Bafoussam,Boissons & Cacao,Café robusta,kg,2767,WFP/AgriPulse
2019-01-01,2019,1,Ouest,Marché A de Bafoussam,Légumes,Carotte,kg,560,WFP/AgriPulse
2019-01-01,2019,1,Ouest,Marché de Dschang,Légumes,Choux,pièce,452,WFP/AgriPulse
2019-01-01,2019,1,Ouest,Marché de Foumban,Viandes & Protéines,Chèvre,kg,3417,WFP/AgriPulse
2019-01-01,2019,1,Ouest,Marché A de Bafoussam,Poissons & Fruits de mer,Crevettes sèches,kg,5106,WFP/AgriPulse
